t,wall_t,phase,cmd_rot_dps,cmd_des_mmps,shaft_z_mm,shaft_angle_mod60,contact_area_mm2,n_contacts,max_depth_mm,frame_ms,net_fx_N,net_fy_N,net_fz_N,net_tx_Nm,net_ty_Nm,net_tz_Nm,applied_fz_N,applied_tz_Nm
13.2333,66.0607,friction_demo,30.0,20.0,-72.66,18.54,227.656,22,1.3286,59.2,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.25,66.1731,friction_demo,30.0,20.0,-72.66,18.54,227.656,22,1.3286,37.96,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.2667,66.2956,friction_demo,30.0,20.0,-72.66,18.54,227.656,22,1.3286,40.15,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.2833,66.4137,friction_demo,30.0,20.0,-72.66,21.54,227.656,22,1.3286,38.17,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
13.3,66.5323,friction_demo,30.0,20.0,-72.66,21.54,227.656,23,1.3286,36.47,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
13.3167,66.6662,friction_demo,30.0,20.0,-72.66,21.54,237.754,22,1.3307,59.49,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.3333,66.7902,friction_demo,30.0,20.0,-72.66,21.54,237.754,22,1.3307,41.4,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.35,66.9016,friction_demo,30.0,20.0,-72.66,21.54,237.754,22,1.3307,37.16,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.3667,67.0136,friction_demo,30.0,20.0,-72.66,21.54,237.754,22,1.3307,37.69,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.3833,67.1277,friction_demo,30.0,20.0,-72.66,24.54,237.754,22,1.3307,37.95,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.4,67.2674,torsion_lock,30.0,20.0,-72.66,24.54,242.7,22,1.3404,61.34,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.4167,67.3824,torsion_lock,30.0,19.822,-72.66,24.54,242.7,22,1.3404,36.61,-0.0,-0.0,-0.002,-0.0,0.0,-0.0,15.857,0.05236
13.4333,67.5143,torsion_lock,30.0,19.314,-72.66,24.54,242.7,22,1.3404,36.73,-0.0,-0.0,-0.005,-0.0,0.0,0.0,15.451,0.05236
13.45,67.6281,torsion_lock,30.0,18.519,-72.66,24.54,242.7,22,1.3404,36.6,-0.0,-0.0,-0.006,-0.0,0.0,-0.0,14.815,0.05236
13.4667,67.7428,torsion_lock,30.0,17.476,-72.66,24.54,242.7,22,1.3404,36.93,-0.0,-0.0,-0.005,-0.0,0.0,0.0,13.981,0.05236
13.4833,67.8925,torsion_lock,30.0,16.228,-72.632,27.54,244.463,22,1.3205,68.16,-0.0,-0.0,-0.005,-0.0,0.0,0.0,12.982,0.05236
13.5,68.0069,torsion_lock,30.0,14.815,-72.632,27.54,244.463,22,1.3205,37.83,-0.0,-0.0,-0.004,-0.0,0.0,0.0,11.852,0.05236
13.5167,68.1186,torsion_lock,30.0,13.278,-72.632,27.54,244.463,22,1.3205,37.26,-0.0,-0.0,-0.003,-0.0,0.0,-0.0,10.623,0.05236
13.5333,68.2328,torsion_lock,30.0,11.66,-72.632,27.54,244.463,22,1.3205,37.29,-0.0,-0.0,-0.002,-0.0,0.0,0.0,9.328,0.05236
13.55,68.3505,torsion_lock,30.0,10.0,-72.632,27.54,244.463,22,1.3205,40.42,-0.0,-0.0,-0.001,-0.0,0.0,-0.0,8.0,0.05236
13.5667,68.5018,torsion_lock,30.0,8.34,-72.632,27.54,245.169,22,1.3165,68.12,-0.0,-0.0,-0.001,-0.0,0.0,0.0,6.672,0.05236
13.5833,68.6166,torsion_lock,30.0,6.722,-72.556,30.54,245.169,22,1.3165,36.95,-0.0,-0.0,0.0,-0.0,0.0,-0.0,5.377,0.05236
13.6,68.7275,torsion_lock,30.0,5.185,-72.556,30.54,245.169,22,1.3165,36.99,-0.0,-0.0,0.001,-0.0,0.0,0.0,4.148,0.05236
13.6167,68.847,torsion_lock,30.0,3.772,-72.556,30.54,245.169,24,1.3165,42.33,-0.0,-0.0,0.002,-0.0,0.0,0.0,3.018,0.05236
13.6333,68.9641,torsion_lock,30.0,2.524,-72.556,30.54,245.169,24,1.3165,42.3,-0.0,-0.0,0.003,-0.0,0.0,-0.0,2.019,0.05236
13.65,69.1047,torsion_lock,30.0,1.481,-72.556,30.54,245.619,24,1.3237,62.14,-0.0,-0.0,-0.046,-0.00055,-0.00044,-0.0,1.185,0.05236
13.6667,69.2201,torsion_lock,30.0,0.686,-72.556,30.54,245.619,24,1.3237,40.11,0.0,0.0,-0.003,0.00036,-0.00019,0.0,0.549,0.05236
13.6833,69.3427,torsion_lock,30.0,0.178,-72.508,33.51,245.619,24,1.3237,47.18,0.008,0.002,-0.137,-0.00029,0.00185,-0.00034,0.143,0.05236
13.7,69.4646,torsion_lock,30.0,0.0,-72.508,33.51,245.619,24,1.3237,40.68,-0.012,-0.002,-0.017,0.00028,-0.00169,-0.00018,0.0,0.05236
13.7167,69.5794,torsion_lock,30.0,0.0,-72.508,33.51,245.619,24,1.3237,41.67,0.035,0.004,-0.058,-0.00096,0.00107,-0.00067,0.0,0.05236
13.7333,69.7149,torsion_lock,30.0,0.0,-72.508,33.51,247.265,24,1.3297,66.14,-0.03,-0.004,0.035,0.00133,-0.00031,0.00049,0.0,0.05236
13.75,69.8312,torsion_lock,30.0,0.0,-72.508,33.51,247.265,24,1.3297,44.38,-0.001,0.001,0.006,-0.00043,-0.00055,3e-05,0.0,0.05236
13.7667,69.9438,torsion_lock,30.0,0.0,-72.508,33.51,247.265,24,1.3297,42.6,0.001,-0.001,-0.007,0.0006,0.00048,-4e-05,0.0,0.05236
13.7833,70.0574,torsion_lock,30.0,0.0,-72.506,36.37,247.265,24,1.3297,44.97,-0.002,0.001,0.012,-0.00064,-0.00011,7e-05,0.0,0.05236
13.8,70.1692,torsion_lock,30.0,0.0,-72.506,36.37,247.265,24,1.3297,42.74,0.001,-0.001,-0.006,0.0005,-0.00073,-4e-05,0.0,0.05236
13.8167,70.3096,torsion_lock,30.0,0.0,-72.506,36.37,246.035,24,1.3229,62.31,0.002,-0.0,0.001,-9e-05,0.00141,0.0,0.0,0.05236
13.8333,70.4227,torsion_lock,30.0,0.0,-72.506,36.37,246.035,24,1.3229,41.76,-0.001,0.002,-0.006,-0.00059,-0.00115,-3e-05,0.0,0.05236
13.85,70.5353,torsion_lock,30.0,0.0,-72.506,36.37,246.035,24,1.3229,41.65,-0.0,-0.002,0.002,0.00118,7e-05,1e-05,0.0,0.05236
13.8667,70.6498,torsion_lock,30.0,0.0,-72.506,36.37,246.035,24,1.3229,42.69,-0.001,0.002,0.006,-0.00113,0.00064,4e-05,0.0,0.05236
13.8833,70.7657,torsion_lock,30.0,0.0,-72.506,39.24,246.035,24,1.3229,43.85,0.001,-0.002,0.006,0.00061,-0.00097,4e-05,0.0,0.05236
13.9,70.8984,torsion_lock,30.0,0.0,-72.506,39.24,237.868,24,1.3224,62.43,-0.0,0.0,-0.015,0.00038,0.00112,-9e-05,0.0,0.05236
13.9167,71.0096,torsion_lock,30.0,0.0,-72.506,39.24,237.868,24,1.3224,42.15,-0.001,0.003,0.017,-0.00138,-0.00077,0.00011,0.0,0.05236
13.9333,71.1198,torsion_lock,30.0,0.0,-72.506,39.24,237.868,24,1.3224,41.12,0.001,-0.002,-0.019,0.00099,-0.00011,-0.00012,0.0,0.05236
13.95,71.2318,torsion_lock,30.0,0.0,-72.506,39.24,237.868,24,1.3224,43.54,0.001,-0.0,0.002,3e-05,0.00067,1e-05,0.0,0.05236
13.9667,71.3438,torsion_lock,30.0,0.0,-72.506,39.24,237.868,24,1.3224,42.73,-0.001,0.0,0.004,-0.00044,-0.00025,2e-05,0.0,0.05236
13.9833,71.4773,torsion_lock,30.0,0.0,-72.506,42.1,228.679,24,1.319,63.24,0.001,-0.001,0.01,0.00049,-0.00046,6e-05,0.0,0.05236
14.0,71.5981,torsion_lock,30.0,0.0,-72.506,42.1,228.679,24,1.319,43.49,-0.001,-0.0,-0.013,0.0003,0.00096,-8e-05,0.0,0.05236
14.0167,71.7115,torsion_lock,30.0,0.0,-72.506,42.1,228.679,24,1.319,44.75,-0.001,0.002,0.003,-0.0009,-0.00056,2e-05,0.0,0.05236
14.0333,71.824,torsion_lock,30.0,0.0,-72.506,42.1,228.679,24,1.319,43.4,0.001,-0.001,0.01,0.00064,-0.00044,6e-05,0.0,0.05236
14.05,71.9372,torsion_lock,30.0,0.0,-72.506,42.1,228.679,24,1.319,43.36,-0.0,0.001,-0.015,-0.0002,0.00081,-9e-05,0.0,0.05236
14.0667,72.074,torsion_lock,30.0,0.0,-72.506,42.1,220.015,24,1.3194,65.91,-0.001,0.0,0.009,-0.00023,-0.00018,5e-05,0.0,0.05236
14.0833,72.1884,torsion_lock,30.0,0.0,-72.506,44.96,220.015,24,1.3194,43.6,0.001,-0.001,0.007,0.00026,-0.00066,4e-05,0.0,0.05236
14.1,72.2982,torsion_lock,30.0,0.0,-72.506,44.96,220.015,24,1.3194,39.72,-0.001,-0.0,-0.013,0.00041,0.001,-8e-05,0.0,0.05236
14.1167,72.4125,torsion_lock,30.0,0.0,-72.506,44.96,220.015,24,1.3194,44.43,-0.001,0.002,0.004,-0.00087,-0.00048,3e-05,0.0,0.05236
14.1333,72.5243,torsion_lock,30.0,0.0,-72.506,44.96,220.015,24,1.3194,42.53,0.001,-0.002,0.009,0.00057,-0.00052,5e-05,0.0,0.05236
14.15,72.6567,torsion_lock,30.0,0.0,-72.506,44.96,211.915,24,1.3215,63.99,0.0,0.001,-0.017,-0.00016,0.00085,-0.0001,0.0,0.05236
14.1667,72.7685,torsion_lock,30.0,0.0,-72.506,44.96,211.915,24,1.3215,41.05,-0.0,0.0,0.011,-0.0002,-0.00014,6e-05,0.0,0.05236
14.1833,72.8795,torsion_lock,30.0,0.0,-72.507,47.83,211.915,24,1.3215,41.82,0.0,0.0,-0.001,-0.00021,-0.00073,-1e-05,0.0,0.05236
14.2,72.9915,pull_out,0.0,-0.0,-72.507,47.83,211.915,24,1.3215,42.83,0.001,-0.004,0.248,0.0009,0.00102,-0.00915,-0.0,0.0
14.2167,73.1135,pull_out,0.0,-0.489,-72.507,47.83,211.915,24,1.3215,50.83,-0.001,0.004,-0.002,-0.00044,-0.00042,-1e-05,-0.391,0.0
14.2333,73.2524,pull_out,0.0,-1.911,-72.507,47.83,216.238,30,1.3177,68.37,0.003,-0.006,0.0,-0.0002,-0.00014,1e-05,-1.529,0.0
14.25,73.3601,pull_out,0.0,-4.2,-72.507,47.83,216.238,32,1.3177,37.8,-0.008,0.012,0.009,0.00024,0.00017,0.0,-3.36,0.0
14.2667,73.4861,pull_out,0.0,-7.289,-72.507,47.83,216.238,34,1.3177,37.56,0.005,-0.011,0.007,-0.00021,-0.0001,0.0,-5.831,0.0
14.2833,73.5881,pull_out,0.0,-11.111,-72.489,47.86,216.238,34,1.3177,29.91,0.003,-0.006,0.008,-0.00012,-6e-05,0.0,-8.889,0.0
14.3,73.7099,pull_out,0.0,-15.6,-72.489,47.86,216.238,35,1.3177,36.9,-0.006,0.016,0.01,0.00031,0.00013,-0.0,-12.48,0.0
14.3167,73.8378,pull_out,0.0,-20.689,-72.489,47.86,270.015,34,1.3068,58.01,0.007,-0.007,0.006,-0.00015,-0.00013,-0.0,-16.551,0.0
14.3333,73.9521,pull_out,0.0,-26.311,-72.489,47.86,270.015,34,1.3068,44.64,0.001,-0.001,-0.031,-1e-05,-3e-05,1e-05,-21.049,0.0
14.35,74.0621,pull_out,0.0,-32.4,-72.489,47.86,270.015,37,1.3068,39.98,-0.022,0.004,0.031,7e-05,0.00044,-0.0,-25.92,0.0
14.3667,74.1761,pull_out,0.0,-38.889,-72.489,47.86,270.015,39,1.3068,43.04,-0.002,-0.011,-0.001,-0.0002,4e-05,0.0,-31.111,0.0
14.3833,74.2886,pull_out,0.0,-45.711,-72.428,47.86,270.015,40,1.3068,41.07,0.014,-0.011,0.018,-0.00021,-0.00029,-0.0,-36.569,0.0
14.4,74.4344,pull_out,0.0,-52.8,-72.428,47.86,282.578,41,1.3327,62.51,0.022,0.018,0.021,0.00033,-0.00042,0.0,-42.24,0.0
14.4167,74.5447,pull_out,0.0,-60.089,-72.428,47.86,282.578,46,1.3327,39.45,0.012,0.013,0.016,0.00027,-0.00024,1e-05,-48.071,0.0
14.4333,74.6527,pull_out,0.0,-67.511,-72.428,47.86,282.578,48,1.3327,38.28,-0.028,0.016,0.014,0.00033,0.00056,0.0,-54.009,0.0
14.45,74.7667,pull_out,0.0,-75.0,-72.428,47.86,282.578,52,1.3327,39.84,-0.017,-0.025,0.008,-0.00051,0.00035,-0.0,-60.0,0.0
14.4667,74.8757,pull_out,0.0,-82.489,-72.428,47.86,282.578,52,1.3327,39.34,-0.012,-0.022,0.007,-0.00044,0.00025,0.0,-65.991,0.0
14.4833,75.0053,pull_out,0.0,-89.911,-72.256,47.86,295.939,52,1.3196,61.48,0.044,-0.004,0.007,-9e-05,-0.00087,1e-05,-71.929,0.0
14.5,75.1184,pull_out,0.0,-97.2,-72.256,47.86,295.939,61,1.3196,43.58,0.022,0.028,0.005,0.00057,-0.00047,1e-05,-77.76,0.0
14.5167,75.236,pull_out,0.0,-104.289,-72.256,47.86,295.939,64,1.3196,46.16,-0.032,0.027,0.004,0.00058,0.00065,0.0,-83.431,0.0
14.5333,75.3474,pull_out,0.0,-111.111,-72.256,47.86,295.939,67,1.3196,40.79,-0.046,-0.007,0.004,-0.00012,0.00093,0.0,-88.889,0.0
14.55,75.4787,pull_out,0.0,-117.6,-72.256,47.86,295.939,60,1.3196,33.39,-0.014,-0.04,0.003,-0.00083,0.0003,1e-05,-94.08,0.0
14.5667,75.609,pull_out,0.0,-123.689,-72.256,47.86,307.513,59,1.3438,59.83,0.052,-0.009,0.001,-0.00021,-0.00106,0.0,-98.951,0.0
14.5833,75.7195,pull_out,0.0,-129.311,-72.018,47.87,307.513,61,1.3438,39.8,0.059,-0.002,0.002,-8e-05,-0.0012,1e-05,-103.449,0.0
14.6,75.8261,pull_out,0.0,-134.4,-72.018,47.87,307.513,65,1.3438,37.95,-0.002,0.017,-0.002,0.00034,2e-05,1e-05,-107.52,0.0
14.6167,75.9318,pull_out,0.0,-138.889,-72.018,47.87,307.513,74,1.3438,37.15,-0.048,0.04,-0.003,0.00085,0.00095,2e-05,-111.111,0.0
14.6333,76.0389,pull_out,0.0,-142.711,-72.018,47.87,307.513,72,1.3438,38.52,-0.048,0.008,-0.002,0.0002,0.00097,1e-05,-114.169,0.0
14.65,76.1714,pull_out,0.0,-145.8,-72.018,47.87,320.955,70,1.3308,60.27,-0.024,-0.045,-0.005,-0.00091,0.00053,-1e-05,-116.64,0.0
14.6667,76.2835,pull_out,0.0,-148.089,-72.018,47.87,320.955,68,1.3308,40.75,0.057,-0.051,-0.007,-0.001,-0.00122,2e-05,-118.471,0.0
14.6833,76.394,pull_out,0.0,-149.511,-71.785,47.9,320.955,69,1.3308,39.79,0.06,0.021,-0.005,0.00036,-0.00122,-0.0,-119.609,0.0
14.7,76.5063,pull_out,0.0,-150.0,-71.785,47.9,320.955,61,1.3308,37.78,0.013,0.056,-0.008,0.00112,-0.00026,-1e-05,-120.0,0.0
14.7167,76.6159,pull_out,0.0,-150.0,-71.785,47.9,320.955,71,1.3308,37.63,-0.055,0.033,-0.008,0.00069,0.00113,1e-05,-120.0,0.0
14.7333,76.7502,pull_out,0.0,-150.0,-71.785,47.9,333.954,69,1.3253,61.9,-0.058,-0.009,-0.008,-0.00016,0.00119,-0.0,-120.0,0.0
14.75,76.8655,pull_out,0.0,-150.0,-71.785,47.9,333.954,62,1.3253,42.89,-0.01,-0.054,-0.01,-0.00107,0.00026,-0.0,-120.0,0.0
14.7667,76.9767,pull_out,0.0,-150.0,-71.785,47.9,333.954,64,1.3253,38.43,0.024,-0.017,-0.008,-0.00036,-0.0005,-0.0,-120.0,0.0
14.7833,77.0854,pull_out,0.0,-150.0,-71.619,47.93,333.954,65,1.3253,38.41,0.044,-0.003,-0.008,-9e-05,-0.0009,0.0,-120.0,0.0
14.8,77.1984,pull_out,0.0,-150.0,-71.619,47.93,333.954,76,1.3253,41.61,0.04,0.012,-0.008,0.00022,-0.00082,1e-05,-120.0,0.0
14.8167,77.3314,pull_out,0.0,-150.0,-71.619,47.93,339.641,76,1.308,62.66,0.014,0.034,-0.006,0.00068,-0.00029,1e-05,-120.0,0.0
14.8333,77.4439,pull_out,0.0,-150.0,-71.619,47.93,339.641,75,1.308,41.55,-0.066,0.006,-0.007,0.00016,0.00135,2e-05,-120.0,0.0
14.85,77.5542,pull_out,0.0,-150.0,-71.619,47.93,339.641,75,1.308,37.57,-0.042,-0.007,-0.005,-0.00012,0.00087,1e-05,-120.0,0.0
14.8667,77.666,pull_out,0.0,-150.0,-71.619,47.93,339.641,74,1.308,41.48,-0.014,-0.032,-0.004,-0.00064,0.00028,0.0,-120.0,0.0
14.8833,77.7754,pull_out,0.0,-150.0,-71.525,47.97,339.641,74,1.308,38.89,0.067,-0.012,-0.005,-0.00029,-0.00138,-0.0,-120.0,0.0
14.9,77.9109,pull_out,0.0,-150.0,-71.525,47.97,348.676,70,1.3212,62.78,0.046,0.007,-0.003,0.00012,-0.00094,-1e-05,-120.0,0.0
14.9167,78.0203,pull_out,0.0,-150.0,-71.525,47.97,348.676,69,1.3212,38.75,0.007,0.036,-0.004,0.00072,-0.00013,-1e-05,-120.0,0.0
14.9333,78.1328,pull_out,0.0,-150.0,-71.525,47.97,348.676,67,1.3212,39.47,-0.072,0.018,-0.003,0.00042,0.00146,0.0,-120.0,0.0
14.95,78.248,pull_out,0.0,-150.0,-71.525,47.97,348.676,69,1.3212,43.91,-0.047,-0.011,-0.003,-0.00019,0.00098,-1e-05,-120.0,0.0
14.9667,78.3608,pull_out,0.0,-150.0,-71.525,47.97,348.676,65,1.3212,39.57,-0.008,-0.038,-0.002,-0.00075,0.00017,0.0,-120.0,0.0
14.9833,78.4972,pull_out,0.0,-150.0,-71.471,48.0,352.87,67,1.3072,60.56,0.08,-0.011,-0.002,-0.00027,-0.00164,1e-05,-120.0,0.0
15.0,78.6092,pull_out,0.0,-150.0,-71.471,48.0,352.87,70,1.3072,40.51,0.05,0.005,-0.002,7e-05,-0.00103,-0.0,-120.0,0.0
15.0167,78.7168,pull_out,0.0,-150.0,-71.471,48.0,352.87,69,1.3072,38.6,0.007,0.035,-0.002,0.00069,-0.00015,0.0,-120.0,0.0
15.0333,78.8263,pull_out,0.0,-150.0,-71.471,48.0,352.87,71,1.3072,38.71,-0.089,0.013,-0.001,0.00029,0.0018,1e-05,-120.0,0.0
15.05,78.9348,pull_out,0.0,-150.0,-71.471,48.0,352.87,72,1.3072,38.29,-0.047,-0.004,-0.001,-6e-05,0.00098,-0.0,-120.0,0.0
15.0667,79.0699,pull_out,0.0,-150.0,-71.471,48.0,352.225,68,1.3433,64.51,-0.005,-0.032,-0.001,-0.00065,0.0001,0.0,-120.0,0.0
15.0833,79.1776,pull_out,0.0,-150.0,-71.439,48.04,352.225,71,1.3433,38.19,0.075,-0.011,-0.002,-0.00027,-0.00154,0.0,-120.0,0.0
15.1,79.2923,pull_out,0.0,-150.0,-71.439,48.04,352.225,73,1.3433,37.84,0.047,0.008,-0.002,0.00014,-0.00098,0.0,-120.0,0.0
15.1167,79.4114,pull_out,0.0,-150.0,-71.439,48.04,352.225,70,1.3433,41.89,0.015,0.029,-0.001,0.00057,-0.00034,-0.0,-120.0,0.0
15.1333,79.523,pull_out,0.0,-150.0,-71.439,48.04,352.225,70,1.3433,38.32,-0.079,0.008,-0.001,0.00021,0.00163,0.0,-120.0,0.0
15.15,79.6557,pull_out,0.0,-150.0,-71.439,48.04,351.707,70,1.3245,60.64,-0.032,-0.019,-0.001,-0.00035,0.00067,-0.0,-120.0,0.0
15.1667,79.7669,pull_out,0.0,-150.0,-71.439,48.04,351.707,68,1.3245,37.22,-0.013,-0.026,-0.0,-0.00052,0.00027,-0.0,-120.0,0.0
15.1833,79.8827,pull_out,0.0,-150.0,-71.42,48.09,351.707,71,1.3245,36.1,0.065,0.006,-0.002,9e-05,-0.00133,-0.0,-120.0,0.0
15.2,79.9901,pull_out,0.0,-150.0,-71.42,48.09,351.707,70,1.3245,38.69,0.039,0.006,-0.001,9e-05,-0.00081,-1e-05,-120.0,0.0
15.2167,80.1011,pull_out,0.0,-150.0,-71.42,48.09,351.707,68,1.3245,40.33,0.0,0.03,-0.0,0.00059,-0.0,0.0,-120.0,0.0
15.2333,80.2304,pull_out,0.0,-150.0,-71.42,48.09,353.617,69,1.3317,60.22,-0.049,0.007,-0.0,0.00018,0.00102,0.0,-120.0,0.0
15.25,80.336,pull_out,0.0,-150.0,-71.42,48.09,353.617,72,1.3317,35.66,-0.027,0.003,0.0,9e-05,0.00056,-0.0,-120.0,0.0
15.2667,80.445,pull_out,0.0,-150.0,-71.42,48.09,353.617,70,1.3317,39.53,-0.01,-0.041,-0.0,-0.00082,0.00018,1e-05,-120.0,0.0
15.2833,80.5539,pull_out,0.0,-150.0,-71.408,48.13,353.617,70,1.3317,36.82,0.016,-0.035,0.0,-0.00071,-0.00031,0.0,-120.0,0.0
15.3,80.6653,pull_out,0.0,-150.0,-71.408,48.13,353.617,75,1.3317,42.73,0.041,0.007,-0.001,0.00011,-0.00084,1e-05,-120.0,0.0
15.3167,80.7994,pull_out,0.0,-150.0,-71.408,48.13,358.198,71,1.3264,64.56,0.019,0.052,-0.0,0.00104,-0.00038,1e-05,-120.0,0.0
15.3333,80.9148,pull_out,0.0,-150.0,-71.408,48.13,358.198,72,1.3264,43.4,-0.026,0.036,0.0,0.00072,0.00053,1e-05,-120.0,0.0
15.35,81.0219,pull_out,0.0,-150.0,-71.408,48.13,358.198,73,1.3264,36.96,-0.039,-0.001,0.001,0.0,0.00078,1e-05,-120.0,0.0
15.3667,81.1332,pull_out,0.0,-150.0,-71.408,48.13,358.198,68,1.3264,42.15,-0.034,-0.037,0.001,-0.00071,0.00069,-0.0,-120.0,0.0
15.3833,81.2428,pull_out,0.0,-150.0,-71.397,48.18,358.198,71,1.3264,39.46,0.039,-0.05,-0.001,-0.00101,-0.0008,1e-05,-120.0,0.0
15.4,81.3738,pull_out,0.0,-150.0,-71.397,48.18,357.55,71,1.3348,61.51,0.054,-0.009,-0.0,-0.0002,-0.00108,0.0,-120.0,0.0
15.4167,81.4833,pull_out,0.0,-150.0,-71.397,48.18,357.55,71,1.3348,39.45,0.029,0.014,-0.0,0.00026,-0.00059,-0.0,-120.0,0.0
15.4333,81.5904,pull_out,0.0,-150.0,-71.397,48.18,357.55,68,1.3348,36.99,-0.017,0.055,0.0,0.00111,0.00034,0.0,-120.0,0.0
15.45,81.701,pull_out,0.0,-150.0,-71.397,48.18,357.55,70,1.3348,42.28,-0.059,0.024,-0.0,0.00053,0.00121,1e-05,-120.0,0.0
15.4667,81.8093,pull_out,0.0,-150.0,-71.397,48.18,357.55,72,1.3348,39.85,-0.041,-0.001,0.002,3e-05,0.00085,0.0,-120.0,0.0
15.4833,81.9406,pull_out,0.0,-150.0,-71.385,48.24,357.457,71,1.326,62.27,0.01,-0.048,-0.001,-0.00096,-0.00019,-1e-05,-120.0,0.0
15.5,82.0498,pull_out,0.0,-150.0,-71.385,48.24,357.457,70,1.326,39.36,0.041,-0.041,-0.002,-0.00085,-0.00084,0.0,-120.0,0.0
15.5167,82.1792,pull_out,0.0,-150.0,-71.385,48.24,357.457,72,1.326,49.71,0.036,-0.005,-0.001,-0.00014,-0.00074,-0.0,-120.0,0.0
15.5333,82.3058,pull_out,0.0,-150.0,-71.385,48.24,357.457,71,1.326,54.8,0.02,0.017,0.0,0.00032,-0.00039,1e-05,-120.0,0.0
15.55,82.4361,pull_out,0.0,-150.0,-71.385,48.24,357.457,71,1.326,57.24,-0.014,0.053,0.001,0.00104,0.00027,0.0,-120.0,0.0
15.5667,82.5674,pull_out,0.0,-150.0,-71.385,48.24,357.406,72,1.3252,62.1,-0.034,0.052,-0.0,0.00108,0.00071,0.0,-120.0,0.0
15.5833,82.6744,pull_out,0.0,-150.0,-71.376,48.3,357.406,72,1.3252,38.0,-0.036,-0.01,-0.001,-0.00016,0.00074,-0.0,-120.0,0.0
15.6,82.7843,pull_out,0.0,-150.0,-71.376,48.3,357.406,69,1.3252,39.49,-0.024,-0.06,-0.001,-0.0012,0.00047,-0.0,-120.0,0.0
15.6167,82.8942,pull_out,0.0,-150.0,-71.376,48.3,357.406,70,1.3252,39.59,0.03,-0.052,-0.001,-0.00105,-0.00064,0.0,-120.0,0.0
15.6333,83.0016,pull_out,0.0,-150.0,-71.376,48.3,357.406,72,1.3252,37.06,0.032,-0.02,-0.0,-0.00043,-0.00065,-1e-05,-120.0,0.0
15.65,83.1342,pull_out,0.0,-150.0,-71.376,48.3,357.364,71,1.3309,61.38,0.036,0.039,-0.0,0.00074,-0.00073,0.0,-120.0,0.0
15.6667,83.2423,pull_out,0.0,-150.0,-71.376,48.3,357.364,70,1.3309,38.89,0.005,0.057,0.001,0.00114,-9e-05,0.0,-120.0,0.0
15.6833,83.351,pull_out,0.0,-150.0,-71.37,48.36,357.364,70,1.3309,38.64,-0.031,0.028,0.001,0.00056,0.00063,-1e-05,-120.0,0.0
15.7,83.4795,pull_out,0.0,-150.0,-71.37,48.36,357.364,72,1.3309,57.51,-0.037,-0.013,0.0,-0.00024,0.00074,-0.0,-120.0,0.0
15.7167,83.5913,pull_out,0.0,-150.0,-71.37,48.36,357.364,69,1.3309,39.09,-0.028,-0.052,0.0,-0.00101,0.00057,1e-05,-120.0,0.0
15.7333,83.727,pull_out,0.0,-150.0,-71.37,48.36,357.377,70,1.3262,58.87,0.021,-0.031,-0.0,-0.00061,-0.00041,-1e-05,-120.0,0.0
15.75,83.8361,pull_out,0.0,-150.0,-71.37,48.36,357.377,71,1.3262,36.88,0.033,0.008,-0.001,0.00013,-0.00067,-0.0,-120.0,0.0
15.7667,83.9433,pull_out,0.0,-150.0,-71.37,48.36,357.377,74,1.3262,38.17,0.032,0.01,0.0,0.00017,-0.00064,0.0,-120.0,0.0
15.7833,84.0524,pull_out,0.0,-150.0,-71.362,48.41,357.377,71,1.3262,38.23,0.01,0.051,0.001,0.00102,-0.00019,1e-05,-120.0,0.0
15.8,84.162,pull_out,0.0,-150.0,-71.362,48.41,357.377,72,1.3262,39.07,-0.022,0.028,0.001,0.00057,0.00044,-1e-05,-120.0,0.0
15.8167,84.3037,pull_out,0.0,-150.0,-71.362,48.41,357.599,73,1.3172,70.85,-0.047,-0.014,-0.0,-0.00026,0.00093,-0.0,-120.0,0.0
15.8333,84.4174,pull_out,0.0,-150.0,-71.362,48.41,357.599,67,1.3172,40.23,-0.02,-0.049,-0.001,-0.00095,0.00042,-1e-05,-120.0,0.0
15.85,84.5495,pull_out,0.0,-150.0,-71.362,48.41,357.599,69,1.3172,57.95,0.027,-0.04,-0.001,-0.00081,-0.00056,-0.0,-120.0,0.0
15.8667,84.6593,pull_out,0.0,-150.0,-71.362,48.41,357.599,70,1.3172,37.47,0.04,-0.004,0.0,-0.00011,-0.00082,-1e-05,-120.0,0.0
15.8833,84.766,pull_out,0.0,-150.0,-71.355,48.46,357.599,68,1.3172,37.92,0.017,0.057,0.0,0.00114,-0.00033,-1e-05,-120.0,0.0
15.9,84.8942,pull_out,0.0,-150.0,-71.355,48.46,358.189,72,1.3159,59.17,-0.022,0.037,0.001,0.00073,0.00044,-0.0,-120.0,0.0
